station_id,station_name,country,region,latitude,longitude,elevation_m,timezone,wmo,source_url,monthly_url,date,year,month,temp,temp_source,tmin,tmin_source,tmax,tmax_source,txmn,txmn_source,txmx,txmx_source,prcp,prcp_source,pres,pres_source,tsun,tsun_source,tavg,tavg_norm_1995_2024,prcp_norm_1995_2024,tavg_months_count,prcp_months_count,tavg_anomaly,prcp_anomaly,prcp_ratio
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2008-09-01,2008,9,4.5,climat,2.5,climat,6.8,climat,-5.9,ghcnd,18.1,ghcnd,66.0,climat,1009.7,climat,6000.0,climat,4.5,2.6666666666666665,43.7,30,30,1.8333333333333335,22.299999999999997,1.5102974828375284
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2008-10-01,2008,10,-5.3,climat,-7.4,climat,-3.8,climat,-16.1,ghcnd,1.4,ghcnd,47.0,climat,1006.1,climat,960.0,climat,-5.3,-5.743333333333333,38.666666666666664,30,30,0.44333333333333336,8.333333333333336,1.2155172413793105
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2008-11-01,2008,11,-14.7,climat,-17.6,climat,-11.7,climat,-30.6,ghcnd,-3.9,ghcnd,34.0,climat,1007.9,climat,0.0,climat,-14.7,-16.103333333333335,27.9,30,30,1.403333333333336,6.100000000000001,1.2186379928315412
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2008-12-01,2008,12,-17.4,climat,-21.4,climat,-13.3,climat,-32.5,ghcnd,-1.9,ghcnd,80.0,climat,1006.6,climat,0.0,climat,-17.4,-21.116666666666667,33.666666666666664,30,30,3.7166666666666686,46.333333333333336,2.3762376237623766
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2009-01-01,2009,1,-20.1,climat,-23.4,climat,-16.4,climat,-34.7,ghcnd,-5.7,ghcnd,67.0,climat,1007.1,climat,0.0,climat,-20.1,-23.753333333333334,35.7,30,30,3.6533333333333324,31.299999999999997,1.8767507002801118
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2009-02-01,2009,2,-28.6,climat,-31.9,climat,-25.3,climat,-43.5,ghcnd,-3.1,ghcnd,18.0,climat,1021.6,climat,600.0,climat,-28.6,-23.223333333333336,32.1,30,30,-5.376666666666665,-14.100000000000001,0.5607476635514018
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2009-03-01,2009,3,-24.0,climat,-26.9,climat,-20.3,climat,-36.5,ghcnd,-5.7,ghcnd,32.0,climat,1019.1,climat,9480.0,climat,-24.0,-20.756666666666668,27.5,30,30,-3.2433333333333323,4.5,1.1636363636363636
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2009-04-01,2009,4,-15.6,climat,-19.5,climat,-11.5,climat,-29.6,ghcnd,0.9,ghcnd,43.0,climat,1004.8,climat,11100.0,climat,-15.6,-14.556666666666667,21.533333333333335,30,30,-1.043333333333333,21.466666666666665,1.9969040247678016
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2009-05-01,2009,5,-7.3,climat,-9.3,climat,-5.2,climat,-17.4,ghcnd,2.3,ghcnd,20.0,climat,1014.1,climat,10080.0,climat,-7.3,-6.5633333333333335,23.666666666666668,30,30,-0.7366666666666664,-3.666666666666668,0.8450704225352113
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2009-06-01,2009,6,0.5,climat,-0.7,climat,2.2,climat,-2.8,ghcnd,12.1,ghcnd,41.0,climat,1010.3,climat,15240.0,climat,0.5,1.1766666666666665,29.0,30,30,-0.6766666666666665,12.0,1.4137931034482758
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2009-07-01,2009,7,7.1,climat,4.6,climat,11.2,climat,-0.3,ghcnd,23.3,ghcnd,39.0,climat,1012.7,climat,13080.0,climat,7.1,5.95,34.0,30,30,1.1499999999999995,5.0,1.1470588235294117
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2009-08-01,2009,8,7.0,climat,5.4,climat,8.0,climat,2.2,ghcnd,15.9,ghcnd,53.0,climat,1011.6,climat,4260.0,climat,7.0,6.6433333333333335,40.56666666666667,30,30,0.35666666666666647,12.43333333333333,1.306491372226787
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2009-09-01,2009,9,3.9,climat,2.4,climat,5.6,climat,-1.1,ghcnd,9.9,ghcnd,63.0,climat,1003.3,climat,2400.0,climat,3.9,2.6666666666666665,43.7,30,30,1.2333333333333334,19.299999999999997,1.4416475972540044
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2009-10-01,2009,10,-4.2,climat,-4.9,climat,-1.9,climat,-21.8,ghcnd,8.2,ghcnd,55.0,climat,1006.8,climat,900.0,climat,-4.2,-5.743333333333333,38.666666666666664,30,30,1.543333333333333,16.333333333333336,1.4224137931034484
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2009-11-01,2009,11,-17.4,climat,-20.6,climat,-14.2,climat,-32.1,ghcnd,-2.4,ghcnd,27.0,climat,1021.9,climat,0.0,climat,-17.4,-16.103333333333335,27.9,30,30,-1.2966666666666633,-0.8999999999999986,0.967741935483871
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2009-12-01,2009,12,-24.6,climat,-26.0,climat,-19.7,climat,-42.0,ghcnd,-9.5,ghcnd,29.0,climat,1024.0,climat,0.0,climat,-24.6,-21.116666666666667,33.666666666666664,30,30,-3.4833333333333343,-4.666666666666664,0.8613861386138615
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2010-01-01,2010,1,-21.9,climat,-26.0,climat,-17.7,climat,-33.9,ghcnd,-1.1,ghcnd,67.0,climat,1019.0,climat,0.0,climat,-21.9,-23.753333333333334,35.7,30,30,1.8533333333333353,31.299999999999997,1.8767507002801118
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2010-02-01,2010,2,-30.4,climat,-32.8,climat,-27.6,climat,-41.0,ghcnd,-22.5,ghcnd,11.0,climat,1034.3,climat,2160.0,climat,-30.4,-23.223333333333336,32.1,30,30,-7.176666666666662,-21.1,0.3426791277258567
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2010-03-01,2010,3,-19.4,climat,-22.5,climat,-16.2,climat,-37.1,ghcnd,-8.2,ghcnd,37.0,climat,1013.9,climat,7320.0,climat,-19.4,-20.756666666666668,27.5,30,30,1.3566666666666691,9.5,1.3454545454545455
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2010-04-01,2010,4,-12.6,climat,-15.6,climat,-9.0,climat,-28.7,ghcnd,0.3,ghcnd,46.0,climat,1020.2,climat,11040.0,climat,-12.6,-14.556666666666667,21.533333333333335,30,30,1.956666666666667,24.466666666666665,2.136222910216718
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2010-05-01,2010,5,-6.3,climat,-8.2,climat,-4.3,climat,-17.4,ghcnd,1.2,ghcnd,29.0,climat,1018.3,climat,8220.0,climat,-6.3,-6.5633333333333335,23.666666666666668,30,30,0.26333333333333364,5.333333333333332,1.2253521126760563
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2010-06-01,2010,6,1.1,climat,-0.5,climat,3.0,climat,-5.9,ghcnd,7.1,ghcnd,45.0,climat,1001.9,climat,7200.0,climat,1.1,1.1766666666666665,29.0,30,30,-0.07666666666666644,16.0,1.5517241379310345
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2010-07-01,2010,7,3.6,climat,2.2,climat,5.8,climat,-0.4,ghcnd,13.2,ghcnd,40.0,climat,1008.5,climat,6720.0,climat,3.6,5.95,34.0,30,30,-2.35,6.0,1.1764705882352942
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2010-08-01,2010,8,5.5,climat,3.9,climat,7.9,climat,1.5,ghcnd,11.3,ghcnd,33.0,climat,1004.8,climat,7560.0,climat,5.5,6.6433333333333335,40.56666666666667,30,30,-1.1433333333333335,-7.56666666666667,0.8134757600657353
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2010-09-01,2010,9,1.6,climat,0.6,climat,2.9,climat,-4.1,ghcnd,6.0,ghcnd,37.0,climat,1010.5,climat,4080.0,climat,1.6,2.6666666666666665,43.7,30,30,-1.0666666666666664,-6.700000000000003,0.8466819221967963
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2010-10-01,2010,10,-4.1,climat,-6.4,climat,-2.3,climat,-15.1,ghcnd,1.8,ghcnd,25.0,climat,1007.2,climat,1500.0,climat,-4.1,-5.743333333333333,38.666666666666664,30,30,1.6433333333333335,-13.666666666666664,0.646551724137931
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2010-11-01,2010,11,-15.9,climat,-19.3,climat,-12.1,climat,-32.9,ghcnd,-0.2,ghcnd,41.0,climat,1007.4,climat,0.0,climat,-15.9,-16.103333333333335,27.9,30,30,0.20333333333333492,13.100000000000001,1.4695340501792116
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2010-12-01,2010,12,-23.6,climat,-27.0,climat,-20.4,climat,-37.7,ghcnd,-4.7,ghcnd,60.0,climat,1016.1,climat,0.0,climat,-23.6,-21.116666666666667,33.666666666666664,30,30,-2.4833333333333343,26.333333333333336,1.7821782178217822
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2011-01-01,2011,1,-22.4,climat,-25.9,climat,-19.1,climat,-40.0,ghcnd,-7.0,ghcnd,65.0,climat,1018.7,climat,0.0,climat,-22.4,-23.753333333333334,35.7,30,30,1.3533333333333353,29.299999999999997,1.8207282913165264
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2011-02-01,2011,2,-24.3,climat,-28.2,climat,-19.6,climat,-39.0,ghcnd,-4.2,ghcnd,29.0,climat,1013.5,climat,720.0,climat,-24.3,-23.223333333333336,32.1,30,30,-1.0766666666666644,-3.1000000000000014,0.9034267912772586
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2011-03-01,2011,3,-14.3,climat,-17.8,climat,-10.7,climat,-36.9,ghcnd,-0.3,ghcnd,37.0,climat,999.6,climat,4920.0,climat,-14.3,-20.756666666666668,27.5,30,30,6.456666666666667,9.5,1.3454545454545455
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2011-04-01,2011,4,-11.1,climat,-14.0,climat,-7.6,climat,-31.7,ghcnd,3.0,ghcnd,20.0,climat,1006.3,climat,9120.0,climat,-11.1,-14.556666666666667,21.533333333333335,30,30,3.456666666666667,-1.533333333333335,0.9287925696594427
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2011-05-01,2011,5,-4.9,climat,-7.3,climat,-1.9,climat,-13.6,ghcnd,9.0,ghcnd,20.0,climat,1015.1,climat,14160.0,climat,-4.9,-6.5633333333333335,23.666666666666668,30,30,1.663333333333333,-3.666666666666668,0.8450704225352113
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2011-06-01,2011,6,3.6,climat,1.9,climat,6.2,climat,-0.5,ghcnd,14.3,ghcnd,35.0,climat,1010.1,climat,11160.0,climat,3.6,1.1766666666666665,29.0,30,30,2.423333333333334,6.0,1.206896551724138
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2011-07-01,2011,7,6.0,climat,4.7,climat,7.9,climat,2.5,ghcnd,13.8,ghcnd,46.0,climat,1007.6,climat,6360.0,climat,6.0,5.95,34.0,30,30,0.04999999999999982,12.0,1.3529411764705883
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2011-08-01,2011,8,4.2,climat,2.9,climat,6.1,climat,-1.0,ghcnd,13.8,ghcnd,38.0,climat,1008.3,climat,3540.0,climat,4.2,6.6433333333333335,40.56666666666667,30,30,-2.4433333333333334,-2.56666666666667,0.9367296631059983
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2011-09-01,2011,9,4.5,climat,3.3,climat,5.8,climat,-2.3,ghcnd,10.1,ghcnd,24.0,climat,1016.3,climat,4440.0,climat,4.5,2.6666666666666665,43.7,30,30,1.8333333333333335,-19.700000000000003,0.5491990846681922
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2011-10-01,2011,10,-2.9,climat,-4.9,climat,-1.3,climat,-18.3,ghcnd,4.3,ghcnd,60.0,climat,1003.4,climat,1680.0,climat,-2.9,-5.743333333333333,38.666666666666664,30,30,2.8433333333333333,21.333333333333336,1.5517241379310345
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2011-11-01,2011,11,-12.9,climat,-16.2,climat,-11.6,climat,-27.7,ghcnd,-1.0,ghcnd,38.0,climat,1004.6,climat,0.0,climat,-12.9,-16.103333333333335,27.9,30,30,3.203333333333335,10.100000000000001,1.3620071684587813
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2011-12-01,2011,12,-12.5,climat,-15.5,climat,-9.6,climat,-27.3,ghcnd,-1.9,ghcnd,31.0,climat,1008.4,climat,0.0,climat,-12.5,-21.116666666666667,33.666666666666664,30,30,8.616666666666667,-2.6666666666666643,0.9207920792079208
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2012-01-01,2012,1,-17.4,climat,-21.4,climat,-14.0,climat,-28.7,ghcnd,-0.3,ghcnd,26.0,climat,1026.9,climat,0.0,climat,-17.4,-23.753333333333334,35.7,30,30,6.353333333333335,-9.700000000000003,0.7282913165266106
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2012-02-01,2012,2,-13.3,climat,-17.1,climat,-9.3,climat,-29.9,ghcnd,-0.6,ghcnd,24.0,climat,1017.0,climat,720.0,climat,-13.3,-23.223333333333336,32.1,30,30,9.923333333333336,-8.100000000000001,0.7476635514018691
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2012-03-01,2012,3,-18.8,climat,-21.9,climat,-14.9,climat,-28.0,ghcnd,-3.0,ghcnd,26.0,climat,1016.6,climat,7740.0,climat,-18.8,-20.756666666666668,27.5,30,30,1.956666666666667,-1.5,0.9454545454545454
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2012-04-01,2012,4,-12.6,climat,-15.8,climat,-9.3,climat,-23.9,ghcnd,-1.0,ghcnd,16.0,climat,1013.9,climat,14820.0,climat,-12.6,-14.556666666666667,21.533333333333335,30,30,1.956666666666667,-5.533333333333335,0.7430340557275541
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2012-05-01,2012,5,-6.5,climat,-8.4,climat,-4.5,climat,-19.8,ghcnd,3.9,ghcnd,29.0,climat,1007.7,climat,10140.0,climat,-6.5,-6.5633333333333335,23.666666666666668,30,30,0.06333333333333346,5.333333333333332,1.2253521126760563
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2012-06-01,2012,6,3.7,climat,1.6,climat,6.4,climat,-2.0,ghcnd,17.0,ghcnd,23.0,climat,1014.0,climat,11760.0,climat,3.7,1.1766666666666665,29.0,30,30,2.5233333333333334,-6.0,0.7931034482758621
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2012-07-01,2012,7,8.7,climat,6.7,climat,11.4,climat,2.0,ghcnd,19.7,ghcnd,55.0,climat,1007.0,climat,9300.0,climat,8.7,5.95,34.0,30,30,2.749999999999999,21.0,1.6176470588235294
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2012-08-01,2012,8,6.3,climat,5.0,climat,8.0,climat,2.7,ghcnd,16.0,ghcnd,57.0,climat,1005.8,climat,4020.0,climat,6.3,6.6433333333333335,40.56666666666667,30,30,-0.3433333333333337,16.43333333333333,1.4050944946589974
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2012-09-01,2012,9,4.2,climat,2.8,climat,5.9,climat,-2.7,ghcnd,10.8,ghcnd,33.0,climat,1012.3,climat,2880.0,climat,4.2,2.6666666666666665,43.7,30,30,1.5333333333333337,-10.700000000000003,0.7551487414187642
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2012-10-01,2012,10,-5.3,climat,-7.4,climat,-3.7,climat,-18.9,ghcnd,2.2,ghcnd,25.0,climat,1017.5,climat,1920.0,climat,-5.3,-5.743333333333333,38.666666666666664,30,30,0.44333333333333336,-13.666666666666664,0.646551724137931
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2012-11-01,2012,11,-14.5,climat,-17.5,climat,-11.8,climat,-31.8,ghcnd,-3.1,ghcnd,26.0,climat,1015.6,climat,0.0,climat,-14.5,-16.103333333333335,27.9,30,30,1.6033333333333353,-1.8999999999999986,0.931899641577061
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2012-12-01,2012,12,-17.1,climat,-20.8,climat,-13.8,climat,-30.0,ghcnd,-1.5,ghcnd,14.0,climat,1022.8,climat,0.0,climat,-17.1,-21.116666666666667,33.666666666666664,30,30,4.016666666666666,-19.666666666666664,0.4158415841584159
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2013-01-01,2013,1,-26.3,climat,-29.0,climat,-23.5,climat,-34.5,ghcnd,-9.1,ghcnd,42.0,climat,1013.1,climat,0.0,climat,-26.3,-23.753333333333334,35.7,30,30,-2.546666666666667,6.299999999999997,1.176470588235294
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2013-02-01,2013,2,-23.0,climat,-26.3,climat,-19.8,climat,-37.7,ghcnd,-8.1,ghcnd,38.0,climat,1010.3,climat,720.0,climat,-23.0,-23.223333333333336,32.1,30,30,0.22333333333333627,5.899999999999999,1.1838006230529594
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2013-03-01,2013,3,-28.3,climat,-31.4,climat,-24.6,climat,-39.3,ghcnd,-8.0,ghcnd,8.0,climat,1021.1,climat,11160.0,climat,-28.3,-20.756666666666668,27.5,30,30,-7.543333333333333,-19.5,0.2909090909090909
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2013-04-01,2013,4,-14.6,climat,-18.0,climat,-10.8,climat,-27.9,ghcnd,-0.4,ghcnd,16.0,climat,1014.2,climat,15960.0,climat,-14.6,-14.556666666666667,21.533333333333335,30,30,-0.043333333333333,-5.533333333333335,0.7430340557275541
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2013-05-01,2013,5,-5.1,climat,-7.2,climat,-3.0,climat,-13.5,ghcnd,0.9,ghcnd,36.0,climat,1012.8,climat,7260.0,climat,-5.1,-6.5633333333333335,23.666666666666668,30,30,1.4633333333333338,12.333333333333332,1.5211267605633803
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2013-06-01,2013,6,0.3,climat,-1.2,climat,2.2,climat,-4.7,ghcnd,8.7,ghcnd,26.0,climat,1014.0,climat,7800.0,climat,0.3,1.1766666666666665,29.0,30,30,-0.8766666666666665,-3.0,0.896551724137931
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2013-07-01,2013,7,7.3,climat,4.4,climat,11.0,climat,-0.2,ghcnd,23.7,ghcnd,4.0,climat,1015.1,climat,18480.0,climat,7.3,5.95,34.0,30,30,1.3499999999999996,-30.0,0.11764705882352941
20674,Ostrov Dikson,RU,TAY,73.5,80.4,47,Asia/Krasnoyarsk,20674,https://github.com/meteostat/weather-stations/blob/main/stations/20674.json,https://data.meteostat.net/monthly/20674.csv.gz,2013-08-01,2013,8,6.4,climat,4.3,climat,8.7,climat,0.6,ghcnd,17.8,ghcnd,23.0,climat,1013.1,climat,8700.0,climat,6.4,6.6433333333333335,40.56666666666667,30,30,-0.24333333333333318,-17.56666666666667,0.5669679539852095
